Photon Energy (keV),Silicon k escape probability,Silicon l 2s escape probability,Silicon l 2p escape probability
3.339999925345182,0.006750105880200863,0.00000,0.00000
3.349999925121665,0.006724665407091379,0.00000,0.00000
3.359999924898148,0.006699294317513704,0.00000,0.00000
3.369999924674630,0.006673994939774275,0.00000,0.00000
3.379999924451113,0.006648765876889229,0.00000,0.00000
3.389999924227595,0.006623605266213417,0.00000,0.00000
3.399999924004078,0.006598517298698425,0.00000,0.00000
3.409999923780560,0.006573499646037817,0.00000,0.00000
3.419999923557043,0.006548552308231592,0.00000,0.00000
3.429999923333526,0.006523676682263613,0.00000,0.00000
3.439999923110008,0.006498871371150017,0.00000,0.00000
3.449999922886491,0.006474139168858528,0.00000,0.00000
3.459999922662973,0.006449478678405285,0.00000,0.00000
3.469999922439456,0.006424888037145138,0.00000,0.00000
3.479999922215939,0.006400371901690960,0.00000,0.00000
3.489999921992421,0.006375927012413740,0.00000,0.00000
3.499999921768904,0.006351553834974766,0.00000,0.00000
3.509999921545386,0.006327253300696611,0.00000,0.00000
3.519999921321869,0.006303025409579277,0.00000,0.00000
3.529999921098351,0.006278870627284050,0.00000,0.00000
3.539999920874834,0.006254786159843206,0.00000,0.00000
3.549999920651317,0.006230775732547045,0.00000,0.00000
3.559999920427799,0.006206839811056852,0.00000,0.00000
3.569999920204282,0.006182976998388767,0.00000,0.00000
3.579999919980764,0.006159185897558928,0.00000,0.00000
3.589999919757247,0.006135468836873770,0.00000,0.00000
3.599999919533730,0.006111824419349432,0.00000,0.00000
3.609999919310212,0.006088253110647202,0.00000,0.00000
3.619999919086695,0.006064756773412228,0.00000,0.00000
3.629999918863177,0.006041334010660648,0.00000,0.00000
3.639999918639660,0.006017982959747314,0.00000,0.00000
3.649999918416142,0.005994707345962524,0.00000,0.00000
3.659999918192625,0.005971505306661129,0.00000,0.00000
3.669999917969108,0.005948376841843128,0.00000,0.00000
3.679999917745590,0.005925322417169809,0.00000,0.00000
3.689999917522073,0.005902342963963747,0.00000,0.00000
3.699999917298555,0.005879436153918505,0.00000,0.00000
3.709999917075038,0.005856604315340519,0.00000,0.00000
3.719999916851521,0.005833846516907215,0.00000,0.00000
3.729999916628003,0.005811162292957306,0.00000,0.00000
3.739999916404486,0.005788552109152079,0.00000,0.00000
3.749999916180968,0.005766015965491533,0.00000,0.00000
3.759999915957451,0.005743554327636957,0.00000,0.00000
3.769999915733933,0.005721167661249638,0.00000,0.00000
3.779999915510416,0.005698855500668287,0.00000,0.00000
3.789999915286899,0.005676617380231619,0.00000,0.00000
3.799999915063381,0.005654451437294483,0.00000,0.00000
3.809999914839864,0.005632363259792328,0.00000,0.00000
3.819999914616346,0.005610346794128418,0.00000,0.00000
3.829999914392829,0.005588405765593052,0.00000,0.00000
3.839999914169312,0.005566538311541080,0.00000,0.00000
3.849999913945794,0.005544745363295078,0.00000,0.00000
3.859999913722277,0.005523028317838907,0.00000,0.00000
3.869999913498759,0.005501382984220982,0.00000,0.00000
3.879999913275242,0.005479812622070312,0.00000,0.00000
3.889999913051724,0.005458317697048187,0.00000,0.00000
3.899999912828207,0.005436894949525595,0.00000,0.00000
3.909999912604690,0.005415548104792833,0.00000,0.00000
3.919999912381172,0.005394274368882179,0.00000,0.00000
3.929999912157655,0.005373075138777494,0.00000,0.00000
3.939999911934137,0.005351949017494917,0.00000,0.00000
3.949999911710620,0.005330899264663458,0.00000,0.00000
3.959999911487103,0.005309920758008957,0.00000,0.00000
3.969999911263585,0.005289018154144287,0.00000,0.00000
3.979999911040068,0.005268189124763012,0.00000,0.00000
3.989999910816550,0.005247432272881269,0.00000,0.00000
3.999999910593033,0.005226750858128071,0.00000,0.00000
4.009999910369515,0.005206143483519554,0.00000,0.00000
4.019999910145998,0.005185607355087996,0.00000,0.00000
4.029999909922481,0.005165146663784981,0.00000,0.00000
4.039999909698963,0.005144759081304073,0.00000,0.00000
4.049999909475446,0.005124445073306561,0.00000,0.00000
4.059999909251928,0.005104204174131155,0.00000,0.00000
4.069999909028411,0.005084037780761719,0.00000,0.00000
4.079999908804893,0.005063942633569241,0.00000,0.00000
4.089999908581376,0.005043921526521444,0.00000,0.00000
4.099999908357859,0.005023974925279617,0.00000,0.00000
4.109999908134341,0.005004099570214748,0.00000,0.00000
4.119999907910824,0.004984295926988125,0.00000,0.00000
4.129999907687306,0.004964566789567471,0.00000,0.00000
4.139999907463789,0.004944911692291498,0.00000,0.00000
4.149999907240272,0.004925326909869909,0.00000,0.00000
4.159999907016754,0.004905813839286566,0.00000,0.00000
4.169999906793237,0.004886373877525330,0.00000,0.00000
4.179999906569719,0.004867007490247488,0.00000,0.00000
4.189999906346202,0.004847712814807892,0.00000,0.00000
4.199999906122684,0.004828490316867828,0.00000,0.00000
4.209999905899167,0.004809338133782148,0.00000,0.00000
4.219999905675650,0.004790259990841150,0.00000,0.00000
4.229999905452132,0.004771252628415823,0.00000,0.00000
4.239999905228615,0.004752315580844879,0.00000,0.00000
4.249999905005097,0.004733450710773468,0.00000,0.00000
4.259999904781580,0.004714658949524164,0.00000,0.00000
4.269999904558063,0.004695935640484095,0.00000,0.00000
4.279999904334545,0.004677285905927420,0.00000,0.00000
4.289999904111028,0.004658706486225128,0.00000,0.00000
4.299999903887510,0.004640196450054646,0.00000,0.00000
4.309999903663993,0.004621759057044983,0.00000,0.00000
4.319999903440475,0.004603390116244555,0.00000,0.00000
4.329999903216958,0.004585093352943659,0.00000,0.00000
4.339999902993441,0.004566868301481009,0.00000,0.00000
4.349999902769923,0.004548711702227592,0.00000,0.00000
4.359999902546406,0.004530623555183411,0.00000,0.00000
4.369999902322888,0.004512607585638762,0.00000,0.00000
4.379999902099371,0.004494660533964634,0.00000,0.00000
4.389999901875854,0.004476782865822315,0.00000,0.00000
4.399999901652336,0.004458976443856955,0.00000,0.00000
4.409999901428819,0.004441237542778254,0.00000,0.00000
4.419999901205301,0.004423568956553936,0.00000,0.00000
4.429999900981784,0.004405967425554991,0.00000,0.00000
4.439999900758266,0.004388437140733004,0.00000,0.00000
4.449999900534749,0.004370974376797676,0.00000,0.00000
4.459999900311232,0.004353580065071583,0.00000,0.00000
4.469999900087714,0.004336254671216011,0.00000,0.00000
